0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
147.0,1.0,4.0,10.0,4.0,12.0,1762.0,66.0,10.0,5000.0,850.0,9999.0,9999.0,10.48,981.0,17.0,23.0,29.0,2.0,8.0,41.6,9.7,8.0,34.5,9.7,16.2,34.0,40.0,1.0,47.0,52.0,58.0,61.0
147.0,1.0,4.0,10.0,4.0,12.0,1762.0,66.0,10.0,5000.0,850.0,9999.0,9999.0,10.48,981.0,17.0,23.0,29.0,2.0,8.0,41.6,9.7,8.0,34.5,9.7,16.4,34.0,40.0,1.0,47.0,52.0,58.0,61.0
147.0,1.0,4.0,10.0,4.0,12.0,1762.0,66.0,10.0,5000.0,850.0,6400.0,9999.0,10.48,981.0,17.0,23.0,29.0,2.0,8.0,41.6,9.7,8.0,34.5,9.7,18.9,34.0,40.0,1.0,47.0,52.0,58.0,61.0
147.0,1.0,4.0,11.0,4.0,12.0,1910.0,55.0,21.0,4200.0,850.0,5050.0,9999.0,9.67,1.12,17.0,23.0,29.0,2.0,8.0,37.3,9999.0,8.0,30.9,9999.0,21.3,34.0,40.0,1.0,48.0,56.0,59.0,63.0
147.0,1.0,4.0,11.0,4.0,12.0,1910.0,55.0,21.0,4200.0,850.0,5050.0,9999.0,9.67,1.12,17.0,23.0,29.0,2.0,8.0,37.3,9999.0,8.0,30.9,9999.0,20.8,34.0,40.0,1.0,48.0,56.0,59.0,63.0
147.0,1.0,4.0,10.0,4.0,12.0,1762.0,66.0,10.0,5000.0,850.0,9999.0,9999.0,10.48,981.0,17.0,23.0,29.0,2.0,9999.0,41.6,9.7,9999.0,34.5,9.7,19.7,34.0,40.0,1.0,47.0,52.0,58.0,61.0
147.0,1.0,4.0,10.0,4.0,12.0,1762.0,66.0,10.0,5000.0,850.0,6400.0,9999.0,10.48,981.0,17.0,23.0,29.0,2.0,8.0,41.6,9.7,8.0,34.5,9.7,19.7,34.0,40.0,1.0,47.0,52.0,58.0,61.0
148.0,1.0,4.0,10.0,4.0,12.0,1598.0,78.0,11.0,6000.0,900.0,9999.0,9999.0,11.64,1.32,17.0,23.0,29.0,4.0,6.0,30.5,9999.0,6.0,27.5,9999.0,13.2,34.0,40.0,2.0,47.0,52.0,57.0,61.0
148.0,1.0,4.0,10.0,4.0,12.0,1598.0,79.0,10.0,5750.0,9999.0,9999.0,9999.0,11.64,1.13,17.0,23.0,29.0,4.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,15.6,34.0,40.0,2.0,47.0,52.0,58.0,61.0
148.0,1.0,4.0,10.0,4.0,12.0,1598.0,79.0,10.0,5750.0,750.0,6200.0,9999.0,11.64,1.13,16.0,23.0,29.0,4.0,5.5,9999.0,9999.0,5.5,9999.0,9999.0,12.6,34.0,40.0,2.0,47.0,52.0,58.0,61.0
148.0,1.0,4.0,10.0,4.0,12.0,1598.0,79.0,10.0,5750.0,9999.0,9999.0,9999.0,11.64,1.13,16.0,23.0,29.0,4.0,5.5,9999.0,9999.0,5.5,9999.0,9999.0,15.8,34.0,40.0,2.0,47.0,52.0,58.0,61.0
148.0,1.0,4.0,10.0,4.0,12.0,1598.0,79.0,10.0,5750.0,9999.0,9999.0,9999.0,11.64,1.13,16.0,23.0,29.0,4.0,5.5,9999.0,9999.0,5.5,9999.0,9999.0,16.2,34.0,40.0,2.0,47.0,52.0,58.0,61.0
148.0,1.0,4.0,10.0,4.0,12.0,1598.0,79.0,10.0,5750.0,9999.0,9999.0,9999.0,11.64,1.13,16.0,23.0,29.0,4.0,5.5,9999.0,9999.0,5.5,9999.0,9999.0,15.8,34.0,40.0,2.0,47.0,52.0,58.0,61.0
148.0,1.0,4.0,10.0,4.0,12.0,1598.0,79.0,10.0,5750.0,9999.0,9999.0,9999.0,11.64,1.13,16.0,23.0,29.0,4.0,5.5,9999.0,9999.0,5.5,9999.0,9999.0,16.2,34.0,40.0,2.0,47.0,52.0,58.0,61.0
148.0,1.0,4.0,10.0,4.0,12.0,1598.0,79.0,10.0,5750.0,9999.0,9999.0,9999.0,11.64,1.13,17.0,23.0,29.0,4.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,16.3,34.0,40.0,2.0,47.0,52.0,58.0,61.0
150.0,1.0,4.0,10.0,4.0,12.0,1598.0,75.0,11.0,5250.0,750.0,5750.0,6000.0,11.8,0.994,15.0,23.0,29.0,2.0,6.0,40.0,9.4,7.0,34.0,9.4,13.9,34.0,37.0,1.0,47.0,52.0,57.0,61.0
150.0,1.0,4.0,10.0,4.0,12.0,1598.0,75.0,11.0,5250.0,750.0,5750.0,6000.0,11.8,0.994,15.0,23.0,29.0,2.0,6.0,40.0,9.4,7.0,34.0,9.4,14.3,34.0,37.0,1.0,47.0,52.0,57.0,61.0
150.0,1.0,4.0,10.0,4.0,12.0,1598.0,75.0,11.0,5250.0,750.0,5750.0,6000.0,11.8,0.994,15.0,23.0,29.0,2.0,6.0,40.0,9.4,7.0,34.0,9.4,13.9,34.0,37.0,1.0,47.0,52.0,57.0,61.0
150.0,1.0,4.0,10.0,4.0,12.0,1598.0,75.0,11.0,5250.0,750.0,5750.0,6000.0,11.8,0.994,15.0,23.0,29.0,2.0,6.0,40.0,9.4,7.0,34.0,9.4,13.9,34.0,37.0,1.0,47.0,52.0,57.0,61.0
150.0,1.0,4.0,10.0,4.0,12.0,1598.0,74.0,11.0,6000.0,900.0,9999.0,9999.0,11.8,1.32,17.0,23.0,29.0,4.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,15.2,34.0,40.0,2.0,47.0,52.0,58.0,61.0
150.0,1.0,4.0,10.0,4.0,12.0,1598.0,74.0,11.0,6000.0,900.0,9999.0,9999.0,11.8,1.32,17.0,23.0,29.0,4.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,15.5,34.0,40.0,2.0,47.0,52.0,58.0,61.0
150.0,1.0,4.0,10.0,4.0,12.0,1598.0,74.0,11.0,6000.0,900.0,9999.0,9999.0,11.8,1.32,17.0,23.0,29.0,4.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,14.9,34.0,40.0,2.0,47.0,52.0,58.0,61.0
150.0,1.0,4.0,10.0,4.0,12.0,1598.0,74.0,11.0,6000.0,900.0,9999.0,9999.0,11.8,1.32,17.0,23.0,29.0,4.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,15.2,34.0,40.0,2.0,47.0,52.0,58.0,61.0
150.0,1.0,4.0,10.0,4.0,12.0,1598.0,74.0,11.0,6000.0,900.0,9999.0,9999.0,11.8,1.32,17.0,23.0,29.0,4.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,15.5,34.0,40.0,2.0,47.0,52.0,58.0,61.0
150.0,1.0,4.0,10.0,4.0,12.0,1598.0,74.0,11.0,6000.0,850.0,9999.0,9999.0,11.8,1.32,17.0,23.0,29.0,4.0,6.0,30.5,8.5,6.0,27.5,8.5,16.3,34.0,40.0,2.0,47.0,52.0,57.0,61.0
150.0,1.0,4.0,10.0,4.0,12.0,1598.0,74.0,11.0,6000.0,850.0,9999.0,9999.0,11.8,1.32,17.0,23.0,29.0,4.0,6.0,30.5,8.5,6.0,27.5,8.5,17.7,34.0,40.0,2.0,47.0,52.0,57.0,61.0
150.0,1.0,4.0,10.0,4.0,12.0,1598.0,74.0,11.0,6000.0,850.0,9999.0,9999.0,11.8,1.32,17.0,23.0,29.0,4.0,6.0,30.5,8.5,6.0,27.5,8.5,16.5,34.0,40.0,2.0,47.0,52.0,57.0,61.0
150.0,1.0,4.0,10.0,4.0,12.0,1598.0,74.0,11.0,6000.0,850.0,9999.0,9999.0,11.8,1.32,17.0,23.0,29.0,4.0,6.0,30.5,8.5,6.0,27.5,8.5,16.9,34.0,40.0,2.0,47.0,52.0,57.0,61.0
150.0,1.0,4.0,10.0,4.0,12.0,1595.0,118.0,10.0,7600.0,9999.0,9999.0,9999.0,11.82,956.0,18.0,28.0,33.0,4.0,5.5,33.0,9999.0,5.5,28.0,9999.0,9.2,34.0,40.0,2.0,47.0,52.0,58.0,61.0
150.0,1.0,4.0,10.0,4.0,12.0,1598.0,81.0,11.0,6000.0,9999.0,9999.0,9999.0,11.8,1.32,17.0,25.0,29.0,4.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,13.1,34.0,39.0,2.0,47.0,52.0,57.0,61.0
150.0,1.0,4.0,10.0,4.0,12.0,1598.0,81.0,11.0,6000.0,9999.0,9999.0,9999.0,11.8,1.32,17.0,25.0,29.0,4.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,13.5,34.0,39.0,2.0,47.0,52.0,57.0,61.0
150.0,1.0,4.0,10.0,4.0,12.0,1598.0,81.0,11.0,6000.0,9999.0,9999.0,9999.0,11.8,1.32,17.0,25.0,29.0,4.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,13.3,34.0,39.0,2.0,47.0,52.0,57.0,61.0
150.0,1.0,4.0,10.0,4.0,12.0,1598.0,81.0,11.0,6000.0,9999.0,9999.0,9999.0,11.8,1.32,17.0,25.0,29.0,4.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,13.6,34.0,39.0,2.0,47.0,52.0,57.0,61.0
150.0,1.0,4.0,10.0,4.0,12.0,1598.0,81.0,11.0,6000.0,9999.0,9999.0,9999.0,11.8,1.32,17.0,25.0,29.0,4.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,14.0,34.0,39.0,2.0,47.0,52.0,57.0,61.0
150.0,1.0,4.0,10.0,4.0,12.0,1598.0,81.0,11.0,6000.0,9999.0,9999.0,9999.0,11.8,1.32,17.0,25.0,29.0,4.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,13.8,34.0,39.0,2.0,47.0,52.0,57.0,61.0
150.0,1.0,4.0,10.0,4.0,12.0,1598.0,81.0,11.0,6000.0,9999.0,9999.0,9999.0,11.8,1.32,17.0,25.0,29.0,4.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,13.6,34.0,39.0,2.0,47.0,52.0,57.0,61.0
150.0,1.0,4.0,10.0,4.0,12.0,1598.0,81.0,11.0,6000.0,9999.0,9999.0,9999.0,11.8,1.32,17.0,25.0,29.0,4.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,14.0,34.0,39.0,2.0,47.0,52.0,57.0,61.0
150.0,3.0,4.0,10.0,4.0,12.0,1598.0,74.0,11.0,6000.0,780.0,9999.0,9999.0,11.8,1.32,17.0,23.0,29.0,4.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,17.7,34.0,40.0,2.0,47.0,52.0,58.0,61.0
152.0,1.0,4.0,10.0,4.0,12.0,1840.0,74.0,10.0,5500.0,9999.0,9999.0,9999.0,10.38,1.24,17.0,23.0,29.0,4.0,6.0,35.0,9999.0,6.0,9999.0,9999.0,15.8,34.0,40.0,2.0,47.0,52.0,57.0,61.0
152.0,1.0,4.0,10.0,4.0,12.0,1840.0,74.0,10.0,5500.0,9999.0,9999.0,9999.0,10.38,1.24,17.0,23.0,29.0,4.0,6.0,35.0,9999.0,6.0,9999.0,9999.0,16.1,34.0,40.0,2.0,47.0,52.0,57.0,61.0
152.0,1.0,4.0,10.0,4.0,12.0,1840.0,89.0,10.0,6200.0,800.0,9999.0,9999.0,10.38,988.0,17.0,23.0,29.0,4.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,11.3,34.0,43.0,2.0,47.0,52.0,58.0,61.0
152.0,1.0,4.0,10.0,4.0,12.0,1840.0,89.0,10.0,6200.0,800.0,9999.0,9999.0,10.38,988.0,17.0,23.0,29.0,4.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,11.6,34.0,43.0,2.0,47.0,52.0,58.0,61.0
152.0,1.0,4.0,10.0,4.0,12.0,1793.0,82.0,10.0,5800.0,9999.0,9999.0,9999.0,10.65,1.74,17.0,23.0,29.0,4.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,13.6,34.0,40.0,2.0,47.0,0.0,58.0,61.0
152.0,1.0,4.0,10.0,4.0,12.0,1793.0,82.0,10.0,5800.0,9999.0,9999.0,9999.0,10.65,1.74,17.0,23.0,29.0,4.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,14.0,34.0,40.0,2.0,47.0,0.0,58.0,61.0
152.0,1.0,4.0,10.0,4.0,12.0,1793.0,81.0,10.0,5750.0,9999.0,9999.0,9999.0,10.65,1.74,17.0,23.0,29.0,4.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,13.7,34.0,40.0,2.0,47.0,52.0,58.0,61.0
152.0,1.0,4.0,10.0,4.0,12.0,1793.0,81.0,10.0,5750.0,9999.0,9999.0,9999.0,10.65,1.74,17.0,23.0,29.0,4.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,14.1,34.0,40.0,2.0,47.0,52.0,58.0,61.0
152.0,1.0,4.0,10.0,4.0,12.0,1793.0,85.0,10.0,5750.0,9999.0,9999.0,9999.0,10.65,1.74,17.0,23.0,29.0,4.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,14.4,34.0,40.0,2.0,47.0,52.0,58.0,61.0
152.0,1.0,4.0,10.0,4.0,12.0,1793.0,85.0,10.0,5750.0,9999.0,9999.0,9999.0,10.65,1.74,17.0,23.0,29.0,4.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,14.8,34.0,40.0,2.0,47.0,52.0,58.0,61.0
152.0,1.0,4.0,10.0,4.0,12.0,1840.0,74.0,10.0,5500.0,9999.0,9999.0,9999.0,10.38,1.24,17.0,23.0,29.0,4.0,6.0,35.0,9999.0,6.0,9999.0,9999.0,17.1,34.0,40.0,2.0,47.0,52.0,57.0,61.0
152.0,1.0,4.0,10.0,4.0,12.0,1840.0,89.0,10.0,6200.0,800.0,9999.0,9999.0,10.38,988.0,17.0,23.0,29.0,4.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,11.9,34.0,43.0,2.0,47.0,52.0,58.0,61.0
152.0,1.0,4.0,10.0,4.0,12.0,1793.0,85.0,10.0,5750.0,9999.0,9999.0,9999.0,10.65,1.74,17.0,23.0,29.0,4.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,15.0,34.0,40.0,2.0,47.0,52.0,58.0,61.0
152.0,1.0,4.0,10.0,4.0,12.0,1793.0,85.0,10.0,5750.0,9999.0,9999.0,9999.0,10.65,1.74,17.0,23.0,29.0,4.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,15.4,34.0,40.0,2.0,47.0,52.0,58.0,61.0
153.0,1.0,4.0,10.0,4.0,12.0,1762.0,74.0,9.0,6000.0,850.0,9999.0,9999.0,10.91,981.0,17.0,23.0,29.0,2.0,8.0,41.6,9.7,8.0,34.5,9.7,15.0,34.0,40.0,1.0,47.0,52.0,58.0,61.0
153.0,1.0,4.0,10.0,4.0,12.0,1762.0,74.0,9.0,6000.0,850.0,6500.0,9999.0,10.91,981.0,17.0,23.0,29.0,2.0,8.0,41.6,9.7,8.0,34.5,9.7,16.5,34.0,40.0,1.0,47.0,52.0,58.0,61.0
153.0,1.0,4.0,10.0,4.0,12.0,1762.0,74.0,9.0,6000.0,850.0,6500.0,9999.0,10.91,981.0,17.0,23.0,29.0,2.0,8.0,41.6,9.7,8.0,34.5,9.7,16.0,34.0,40.0,1.0,47.0,52.0,58.0,61.0
153.0,1.0,4.0,10.0,4.0,12.0,1762.0,74.0,9.0,6000.0,850.0,6500.0,9999.0,10.91,981.0,17.0,23.0,29.0,2.0,8.0,41.6,9.7,8.0,34.5,9.7,15.1,34.0,40.0,1.0,47.0,52.0,58.0,61.0
153.0,1.0,4.0,10.0,4.0,12.0,1762.0,74.0,9.0,6000.0,850.0,9999.0,9999.0,10.91,981.0,17.0,23.0,29.0,2.0,8.0,41.6,9.7,8.0,34.5,9.7,15.5,34.0,40.0,1.0,47.0,52.0,58.0,61.0
153.0,1.0,4.0,10.0,4.0,12.0,1762.0,74.0,9.0,6000.0,850.0,6500.0,9999.0,10.91,981.0,17.0,23.0,29.0,2.0,8.0,41.6,9.7,8.0,34.5,9.7,16.0,34.0,40.0,1.0,47.0,52.0,58.0,61.0
153.0,3.0,4.0,10.0,4.0,12.0,1840.0,74.0,10.0,5500.0,725.0,9999.0,9999.0,10.45,1.24,17.0,23.0,29.0,4.0,6.0,33.0,9999.0,6.0,28.0,9999.0,17.7,34.0,40.0,2.0,47.0,52.0,57.0,61.0
154.0,1.0,4.0,10.0,4.0,12.0,1747.0,83.0,10.0,5800.0,9999.0,6550.0,9999.0,11.08,1.9,17.0,23.0,29.0,4.0,6.9,33.0,7.5,6.9,27.5,7.5,13.3,34.0,40.0,2.0,47.0,52.0,58.0,61.0
154.0,1.0,4.0,10.0,4.0,12.0,1747.0,83.0,10.0,5800.0,850.0,6500.0,9999.0,11.08,1.9,17.0,23.0,29.0,4.0,6.9,33.4,7.5,6.9,27.9,7.5,14.4,34.0,40.0,2.0,47.0,52.0,57.0,61.0
154.0,1.0,4.0,10.0,4.0,12.0,1747.0,83.0,10.0,5800.0,850.0,6500.0,9999.0,11.08,1.9,17.0,23.0,29.0,4.0,6.9,33.4,7.5,6.9,27.9,7.5,13.6,34.0,40.0,2.0,47.0,52.0,57.0,61.0
154.0,1.0,4.0,10.0,4.0,12.0,1747.0,83.0,10.0,5800.0,850.0,6500.0,9999.0,11.08,1.9,17.0,23.0,29.0,4.0,6.9,33.4,7.5,6.9,27.9,7.5,15.1,34.0,40.0,2.0,47.0,52.0,57.0,61.0
155.0,1.0,4.0,10.0,4.0,12.0,1762.0,81.0,10.0,5500.0,850.0,9999.0,9999.0,11.05,981.0,17.0,23.0,29.0,4.0,9999.0,32.8,7.9,9999.0,27.5,7.9,15.6,34.0,40.0,2.0,47.0,52.0,58.0,61.0
155.0,1.0,4.0,10.0,4.0,12.0,1762.0,81.0,10.0,5500.0,850.0,9999.0,9999.0,11.05,981.0,17.0,23.0,29.0,4.0,9999.0,32.8,7.9,9999.0,27.5,7.9,15.9,34.0,40.0,2.0,47.0,52.0,58.0,61.0
155.0,1.0,4.0,10.0,4.0,12.0,1762.0,81.0,10.0,5500.0,850.0,9999.0,9999.0,11.05,981.0,17.0,23.0,29.0,4.0,9999.0,34.7,7.9,9999.0,29.7,7.9,13.6,34.0,40.0,2.0,47.0,52.0,58.0,61.0
155.0,1.0,4.0,10.0,4.0,12.0,1762.0,81.0,10.0,5500.0,850.0,9999.0,9999.0,11.05,981.0,17.0,23.0,29.0,4.0,9999.0,34.7,7.9,9999.0,29.7,7.9,13.8,34.0,40.0,2.0,47.0,52.0,58.0,61.0
155.0,1.0,4.0,10.0,4.0,12.0,1762.0,81.0,10.0,5500.0,850.0,6400.0,9999.0,11.05,981.0,17.0,23.0,29.0,4.0,7.0,34.7,10.2,7.0,29.7,10.2,13.8,34.0,40.0,2.0,47.0,52.0,58.0,61.0
155.0,1.0,4.0,10.0,4.0,12.0,1762.0,81.0,10.0,5500.0,850.0,6400.0,9999.0,11.05,981.0,17.0,23.0,29.0,4.0,7.0,34.7,10.2,7.0,29.7,10.2,15.6,34.0,40.0,2.0,47.0,52.0,58.0,61.0
155.0,1.0,4.0,10.0,4.0,12.0,1762.0,81.0,10.0,5600.0,600.0,9999.0,9999.0,11.05,1.56,17.0,23.0,29.0,4.0,6.0,31.0,9999.0,6.0,24.5,9999.0,14.9,34.0,42.0,2.0,47.0,52.0,58.0,61.0
155.0,1.0,4.0,10.0,4.0,12.0,1762.0,81.0,10.0,5600.0,600.0,9999.0,9999.0,11.05,1.56,17.0,23.0,29.0,4.0,6.0,31.0,9999.0,6.0,24.5,9999.0,15.2,34.0,42.0,2.0,47.0,52.0,58.0,61.0
155.0,1.0,4.0,10.0,4.0,12.0,1762.0,81.0,10.0,5600.0,600.0,9999.0,9999.0,11.05,1.56,17.0,23.0,29.0,4.0,6.0,31.0,9999.0,6.0,24.5,9999.0,15.1,34.0,42.0,2.0,47.0,52.0,58.0,61.0
155.0,1.0,4.0,10.0,4.0,12.0,1762.0,81.0,10.0,5600.0,600.0,9999.0,9999.0,11.05,1.56,17.0,23.0,29.0,4.0,6.0,31.0,9999.0,6.0,24.5,9999.0,15.5,34.0,42.0,2.0,47.0,52.0,58.0,61.0
155.0,1.0,4.0,10.0,4.0,12.0,1762.0,81.0,10.0,5500.0,850.0,9999.0,9999.0,11.05,981.0,17.0,23.0,29.0,4.0,9999.0,32.8,7.9,9999.0,27.5,7.9,16.2,34.0,40.0,2.0,47.0,52.0,58.0,61.0
155.0,1.0,4.0,10.0,4.0,12.0,1762.0,81.0,10.0,5500.0,850.0,9999.0,9999.0,11.05,981.0,17.0,23.0,29.0,4.0,9999.0,34.7,7.9,9999.0,29.7,7.9,14.2,34.0,40.0,2.0,47.0,52.0,58.0,61.0
155.0,1.0,4.0,10.0,4.0,12.0,1762.0,81.0,10.0,5500.0,850.0,6400.0,9999.0,11.05,981.0,17.0,23.0,29.0,4.0,7.0,34.7,10.2,7.0,29.7,10.2,14.8,34.0,40.0,2.0,47.0,52.0,58.0,61.0
155.0,1.0,4.0,10.0,4.0,12.0,1762.0,81.0,10.0,5500.0,850.0,6400.0,9999.0,11.05,981.0,17.0,23.0,29.0,4.0,7.0,34.7,10.2,7.0,29.7,10.2,16.2,34.0,40.0,2.0,47.0,52.0,58.0,61.0
155.0,1.0,4.0,10.0,4.0,12.0,1762.0,81.0,10.0,5600.0,600.0,9999.0,9999.0,11.05,1.56,17.0,23.0,29.0,4.0,6.0,31.0,9999.0,6.0,24.5,9999.0,15.3,34.0,42.0,2.0,47.0,52.0,58.0,61.0
155.0,1.0,4.0,10.0,4.0,12.0,1762.0,81.0,10.0,5600.0,600.0,9999.0,9999.0,11.05,1.56,17.0,23.0,29.0,4.0,6.0,31.0,9999.0,6.0,24.5,9999.0,15.7,34.0,42.0,2.0,47.0,52.0,58.0,61.0
158.0,1.0,4.0,10.0,4.0,12.0,1769.0,84.0,10.0,5600.0,700.0,9999.0,9999.0,11.22,1.1,17.0,25.0,29.0,4.0,5.5,30.0,9999.0,5.5,24.0,9999.0,15.6,34.0,39.0,2.0,47.0,52.0,57.0,61.0
158.0,1.0,4.0,10.0,4.0,12.0,1796.0,85.0,10.0,5750.0,800.0,7100.0,9999.0,11.06,1.92,17.0,23.0,29.0,4.0,6.0,33.0,9.1,6.0,28.0,7.9,15.4,34.0,40.0,2.0,47.0,52.0,57.0,61.0
158.0,1.0,4.0,10.0,4.0,12.0,1769.0,83.0,10.0,5600.0,700.0,9999.0,9999.0,11.22,1.1,17.0,25.0,29.0,4.0,5.5,30.0,9999.0,5.5,25.0,9999.0,15.8,34.0,39.0,2.0,47.0,52.0,57.0,61.0
159.0,3.0,4.0,10.0,4.0,12.0,1968.0,62.0,9.0,4300.0,800.0,5300.0,9999.0,10.15,1179.0,17.0,23.0,29.0,2.0,8.0,40.0,10.2,8.0,33.0,10.2,27.5,34.0,40.0,1.0,47.0,52.0,58.0,61.0
159.0,3.0,4.0,10.0,4.0,12.0,1968.0,62.0,9.0,4300.0,800.0,5300.0,9999.0,10.15,1179.0,17.0,23.0,29.0,2.0,8.0,40.0,10.2,8.0,33.0,10.2,28.1,34.0,40.0,1.0,47.0,52.0,58.0,61.0
160.0,1.0,4.0,11.0,4.0,12.0,1689.0,44.0,19.0,3600.0,760.0,4850.0,4650.0,11.9,1.5,16.0,23.0,29.0,4.0,6.0,29.6,8.5,7.0,24.6,8.0,24.3,34.0,38.0,2.0,48.0,53.0,57.0,62.0
160.0,1.0,4.0,10.0,4.0,12.0,1795.0,88.0,9999.0,5500.0,9999.0,9999.0,9999.0,11.2,1.116,17.0,0.0,0.0,4.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,15.7,34.0,0.0,2.0,47.0,52.0,58.0,61.0
160.0,1.0,4.0,10.0,4.0,12.0,1795.0,88.0,9999.0,5500.0,9999.0,9999.0,9999.0,11.2,1.116,17.0,0.0,0.0,4.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,16.1,34.0,0.0,2.0,47.0,52.0,58.0,61.0
160.0,1.0,4.0,10.0,4.0,12.0,1795.0,86.0,11.0,5500.0,9999.0,9999.0,9999.0,11.2,1.116,17.0,23.0,29.0,4.0,6.0,9999.0,9999.0,6.0,9999.0,9999.0,13.7,34.0,40.0,2.0,47.0,52.0,58.0,61.0
160.0,1.0,4.0,10.0,4.0,12.0,1795.0,86.0,11.0,5500.0,9999.0,9999.0,9999.0,11.2,1.116,17.0,23.0,29.0,4.0,6.0,9999.0,9999.0,6.0,9999.0,9999.0,13.4,34.0,40.0,2.0,47.0,52.0,58.0,61.0
160.0,1.0,4.0,10.0,4.0,12.0,1795.0,86.0,11.0,5500.0,9999.0,9999.0,9999.0,11.2,1.116,17.0,23.0,29.0,4.0,6.0,9999.0,9999.0,6.0,9999.0,9999.0,13.7,34.0,40.0,2.0,47.0,52.0,58.0,61.0
160.0,1.0,4.0,10.0,4.0,12.0,1796.0,85.0,10.0,55000.0,9999.0,9999.0,9999.0,11.2,1.92,17.0,23.0,29.0,4.0,6.0,33.0,9.1,6.0,28.0,7.9,13.8,34.0,40.0,2.0,47.0,52.0,57.0,61.0
161.0,1.0,4.0,10.0,4.0,12.0,1840.0,84.0,10.0,6000.0,750.0,9999.0,9999.0,11.0,1.24,17.0,23.0,29.0,4.0,6.0,33.0,9999.0,6.0,28.0,9999.0,14.2,34.0,40.0,2.0,47.0,52.0,57.0,61.0
161.0,1.0,4.0,10.0,4.0,12.0,1840.0,84.0,10.0,6000.0,750.0,9999.0,9999.0,11.0,1.24,17.0,23.0,29.0,4.0,6.0,33.0,9999.0,6.0,28.0,9999.0,14.4,34.0,40.0,2.0,47.0,52.0,57.0,61.0
161.0,3.0,4.0,10.0,4.0,12.0,1840.0,84.0,10.0,6000.0,750.0,9999.0,9999.0,11.0,1.24,17.0,23.0,29.0,4.0,6.0,33.0,9999.0,6.0,28.0,9999.0,15.7,34.0,40.0,2.0,47.0,52.0,57.0,61.0
161.0,3.0,4.0,10.0,4.0,12.0,1840.0,84.0,10.0,6000.0,750.0,9999.0,9999.0,11.0,1.24,17.0,23.0,29.0,4.0,6.0,33.0,9999.0,6.0,28.0,9999.0,15.8,34.0,40.0,2.0,47.0,52.0,57.0,61.0
162.0,1.0,5.0,10.0,4.0,12.0,1840.0,103.0,10.0,6500.0,850.0,9999.0,9999.0,11.06,1.24,17.0,23.0,29.0,4.0,6.0,33.0,9999.0,6.0,28.0,9999.0,10.0,34.0,40.0,2.0,47.0,52.0,57.0,61.0
162.0,1.0,4.0,10.0,4.0,12.0,1834.0,99.0,11.0,6500.0,800.0,9999.0,9999.0,11.1,1.99,15.0,23.0,29.0,4.0,6.0,30.0,9999.0,6.0,27.0,9999.0,10.5,34.0,40.0,2.0,47.0,52.0,57.0,61.0
163.0,1.0,4.0,10.0,4.0,12.0,1749.0,85.0,11.0,5500.0,700.0,9999.0,9999.0,11.71,0.984,17.0,23.0,29.0,4.0,6.0,29.8,8.5,6.0,27.2,8.2,14.6,34.0,40.0,2.0,47.0,52.0,58.0,61.0
163.0,1.0,4.0,10.0,4.0,12.0,1749.0,85.0,11.0,5500.0,700.0,9999.0,9999.0,11.71,0.984,17.0,23.0,29.0,4.0,6.0,29.8,8.5,6.0,27.2,8.2,14.6,34.0,40.0,2.0,47.0,52.0,58.0,61.0
164.0,1.0,4.0,10.0,4.0,12.0,1747.0,96.0,10.0,6300.0,850.0,7150.0,7000.0,11.8,1.9,17.0,25.0,29.0,4.0,7.0,33.0,9.0,7.0,27.5,9.5,12.3,34.0,40.0,2.0,47.0,52.0,60.0,61.0
