0,1,2,3,4,5
121499.0,5000.0,2.7,0.1524,39.6,0.00294804
119209.0,6300.0,2.7,0.1524,39.6,0.00294804
116659.0,8000.0,2.7,0.1524,39.6,0.00294804
112589.0,10000.0,2.7,0.1524,39.6,0.00294804
108649.0,12500.0,2.7,0.1524,39.6,0.00294804
124121.0,400.0,5.4,0.1524,71.3,0.00401199
126291.0,500.0,5.4,0.1524,71.3,0.00401199
128971.0,630.0,5.4,0.1524,71.3,0.00401199
131281.0,800.0,5.4,0.1524,71.3,0.00401199
133201.0,1000.0,5.4,0.1524,71.3,0.00401199
134111.0,1250.0,5.4,0.1524,71.3,0.00401199
133241.0,1600.0,5.4,0.1524,71.3,0.00401199
131111.0,2000.0,5.4,0.1524,71.3,0.00401199
127591.0,2500.0,5.4,0.1524,71.3,0.00401199
123311.0,3150.0,5.4,0.1524,71.3,0.00401199
121431.0,4000.0,5.4,0.1524,71.3,0.00401199
120061.0,5000.0,5.4,0.1524,71.3,0.00401199
116411.0,6300.0,5.4,0.1524,71.3,0.00401199
126807.0,400.0,5.4,0.1524,55.5,0.00433288
129367.0,500.0,5.4,0.1524,55.5,0.00433288
133097.0,800.0,5.4,0.1524,55.5,0.00433288
132127.0,1000.0,5.4,0.1524,55.5,0.00433288
130777.0,1250.0,5.4,0.1524,55.5,0.00433288
130567.0,1600.0,5.4,0.1524,55.5,0.00433288
128707.0,2000.0,5.4,0.1524,55.5,0.00433288
124077.0,2500.0,5.4,0.1524,55.5,0.00433288
121587.0,3150.0,5.4,0.1524,55.5,0.00433288
119737.0,4000.0,5.4,0.1524,55.5,0.00433288
118757.0,5000.0,5.4,0.1524,55.5,0.00433288
117287.0,6300.0,5.4,0.1524,55.5,0.00433288
114927.0,8000.0,5.4,0.1524,55.5,0.00433288
125347.0,315.0,5.4,0.1524,39.6,0.00485029
127637.0,400.0,5.4,0.1524,39.6,0.00485029
132757.0,800.0,5.4,0.1524,39.6,0.00485029
130507.0,1000.0,5.4,0.1524,39.6,0.00485029
127117.0,1250.0,5.4,0.1524,39.6,0.00485029
126267.0,1600.0,5.4,0.1524,39.6,0.00485029
124647.0,2000.0,5.4,0.1524,39.6,0.00485029
120497.0,2500.0,5.4,0.1524,39.6,0.00485029
119137.0,3150.0,5.4,0.1524,39.6,0.00485029
117037.0,5000.0,5.4,0.1524,39.6,0.00485029
116677.0,6300.0,5.4,0.1524,39.6,0.00485029
125741.0,315.0,5.4,0.1524,31.7,0.00525474
127781.0,400.0,5.4,0.1524,31.7,0.00525474
129681.0,500.0,5.4,0.1524,31.7,0.00525474
131491.0,800.0,5.4,0.1524,31.7,0.00525474
128241.0,1000.0,5.4,0.1524,31.7,0.00525474
123761.0,1600.0,5.4,0.1524,31.7,0.00525474
122771.0,2000.0,5.4,0.1524,31.7,0.00525474
119151.0,2500.0,5.4,0.1524,31.7,0.00525474
116181.0,4000.0,5.4,0.1524,31.7,0.00525474
115691.0,5000.0,5.4,0.1524,31.7,0.00525474
115591.0,6300.0,5.4,0.1524,31.7,0.00525474
128713.0,315.0,7.2,0.1524,71.3,0.00752039
130123.0,400.0,7.2,0.1524,71.3,0.00752039
132043.0,500.0,7.2,0.1524,71.3,0.00752039
134853.0,630.0,7.2,0.1524,71.3,0.00752039
136023.0,800.0,7.2,0.1524,71.3,0.00752039
134273.0,1000.0,7.2,0.1524,71.3,0.00752039
132513.0,1250.0,7.2,0.1524,71.3,0.00752039
130893.0,1600.0,7.2,0.1524,71.3,0.00752039
128643.0,2000.0,7.2,0.1524,71.3,0.00752039
124353.0,2500.0,7.2,0.1524,71.3,0.00752039
116783.0,3150.0,7.2,0.1524,71.3,0.00752039
119343.0,4000.0,7.2,0.1524,71.3,0.00752039
118343.0,5000.0,7.2,0.1524,71.3,0.00752039
116603.0,6300.0,7.2,0.1524,71.3,0.00752039
113333.0,8000.0,7.2,0.1524,71.3,0.00752039
110313.0,10000.0,7.2,0.1524,71.3,0.00752039
127488.0,250.0,7.2,0.1524,39.6,0.00909175
130558.0,315.0,7.2,0.1524,39.6,0.00909175
132118.0,400.0,7.2,0.1524,39.6,0.00909175
132658.0,500.0,7.2,0.1524,39.6,0.00909175
133198.0,630.0,7.2,0.1524,39.6,0.00909175
132358.0,800.0,7.2,0.1524,39.6,0.00909175
128338.0,1000.0,7.2,0.1524,39.6,0.00909175
122428.0,1250.0,7.2,0.1524,39.6,0.00909175
120058.0,1600.0,7.2,0.1524,39.6,0.00909175
120228.0,2000.0,7.2,0.1524,39.6,0.00909175
117478.0,2500.0,7.2,0.1524,39.6,0.00909175
111818.0,3150.0,7.2,0.1524,39.6,0.00909175
114258.0,4000.0,7.2,0.1524,39.6,0.00909175
113288.0,5000.0,7.2,0.1524,39.6,0.00909175
112688.0,6300.0,7.2,0.1524,39.6,0.00909175
111588.0,8000.0,7.2,0.1524,39.6,0.00909175
110868.0,10000.0,7.2,0.1524,39.6,0.00909175
134319.0,200.0,9.9,0.1524,71.3,0.0193001
135329.0,250.0,9.9,0.1524,71.3,0.0193001
135459.0,315.0,9.9,0.1524,71.3,0.0193001
135079.0,400.0,9.9,0.1524,71.3,0.0193001
131279.0,500.0,9.9,0.1524,71.3,0.0193001
128879.0,800.0,9.9,0.1524,71.3,0.0193001
126349.0,1000.0,9.9,0.1524,71.3,0.0193001
122679.0,1250.0,9.9,0.1524,71.3,0.0193001
121789.0,1600.0,9.9,0.1524,71.3,0.0193001
120779.0,2000.0,9.9,0.1524,71.3,0.0193001
119639.0,2500.0,9.9,0.1524,71.3,0.0193001
116849.0,3150.0,9.9,0.1524,71.3,0.0193001
115079.0,4000.0,9.9,0.1524,71.3,0.0193001
114569.0,5000.0,9.9,0.1524,71.3,0.0193001
112039.0,6300.0,9.9,0.1524,71.3,0.0193001
131955.0,200.0,9.9,0.1524,55.5,0.0208438
133235.0,250.0,9.9,0.1524,55.5,0.0208438
132355.0,315.0,9.9,0.1524,55.5,0.0208438
131605.0,400.0,9.9,0.1524,55.5,0.0208438
127815.0,500.0,9.9,0.1524,55.5,0.0208438
127315.0,630.0,9.9,0.1524,55.5,0.0208438
126565.0,800.0,9.9,0.1524,55.5,0.0208438
124665.0,1000.0,9.9,0.1524,55.5,0.0208438
121635.0,1250.0,9.9,0.1524,55.5,0.0208438
119875.0,1600.0,9.9,0.1524,55.5,0.0208438
119505.0,2000.0,9.9,0.1524,55.5,0.0208438
118365.0,2500.0,9.9,0.1524,55.5,0.0208438
115085.0,3150.0,9.9,0.1524,55.5,0.0208438
112945.0,4000.0,9.9,0.1524,55.5,0.0208438
112065.0,5000.0,9.9,0.1524,55.5,0.0208438
110555.0,6300.0,9.9,0.1524,55.5,0.0208438
127315.0,200.0,9.9,0.1524,39.6,0.0233328
128335.0,250.0,9.9,0.1524,39.6,0.0233328
128595.0,315.0,9.9,0.1524,39.6,0.0233328
128345.0,400.0,9.9,0.1524,39.6,0.0233328
126835.0,500.0,9.9,0.1524,39.6,0.0233328
126465.0,630.0,9.9,0.1524,39.6,0.0233328
126345.0,800.0,9.9,0.1524,39.6,0.0233328
123835.0,1000.0,9.9,0.1524,39.6,0.0233328
120555.0,1250.0,9.9,0.1524,39.6,0.0233328
118545.0,1600.0,9.9,0.1524,39.6,0.0233328
116295.0,2500.0,9.9,0.1524,39.6,0.0233328
113525.0,3150.0,9.9,0.1524,39.6,0.0233328
111135.0,5000.0,9.9,0.1524,39.6,0.0233328
109885.0,6300.0,9.9,0.1524,39.6,0.0233328
127299.0,200.0,9.9,0.1524,31.7,0.0252785
128559.0,250.0,9.9,0.1524,31.7,0.0252785
128809.0,315.0,9.9,0.1524,31.7,0.0252785
128939.0,400.0,9.9,0.1524,31.7,0.0252785
127179.0,500.0,9.9,0.1524,31.7,0.0252785
126049.0,630.0,9.9,0.1524,31.7,0.0252785
125539.0,800.0,9.9,0.1524,31.7,0.0252785
122149.0,1000.0,9.9,0.1524,31.7,0.0252785
118619.0,1250.0,9.9,0.1524,31.7,0.0252785
116859.0,2000.0,9.9,0.1524,31.7,0.0252785
114729.0,2500.0,9.9,0.1524,31.7,0.0252785
112209.0,3150.0,9.9,0.1524,31.7,0.0252785
111459.0,4000.0,9.9,0.1524,31.7,0.0252785
109949.0,5000.0,9.9,0.1524,31.7,0.0252785
108689.0,6300.0,9.9,0.1524,31.7,0.0252785
128354.0,200.0,12.6,0.1524,71.3,0.0483159
129744.0,250.0,12.6,0.1524,71.3,0.0483159
128484.0,315.0,12.6,0.1524,71.3,0.0483159
127094.0,400.0,12.6,0.1524,71.3,0.0483159
123304.0,630.0,12.6,0.1524,71.3,0.0483159
122044.0,1000.0,12.6,0.1524,71.3,0.0483159
120154.0,1250.0,12.6,0.1524,71.3,0.0483159
120534.0,1600.0,12.6,0.1524,71.3,0.0483159
113334.0,3150.0,12.6,0.1524,71.3,0.0483159
108034.0,4000.0,12.6,0.1524,71.3,0.0483159
108034.0,5000.0,12.6,0.1524,71.3,0.0483159
107284.0,6300.0,12.6,0.1524,71.3,0.0483159
114.75,200.0,12.6,0.1524,39.6,0.0584113
115.89,250.0,12.6,0.1524,39.6,0.0584113
116.02,315.0,12.6,0.1524,39.6,0.0584113
115.91,400.0,12.6,0.1524,39.6,0.0584113
114.9,500.0,12.6,0.1524,39.6,0.0584113
116.55,630.0,12.6,0.1524,39.6,0.0584113
114.67,1000.0,12.6,0.1524,39.6,0.0584113
112.16,1250.0,12.6,0.1524,39.6,0.0584113
110.78,1600.0,12.6,0.1524,39.6,0.0584113
109.52,2000.0,12.6,0.1524,39.6,0.0584113
106.88,2500.0,12.6,0.1524,39.6,0.0584113
106.26,3150.0,12.6,0.1524,39.6,0.0584113
104.5,4000.0,12.6,0.1524,39.6,0.0584113
104.13,5000.0,12.6,0.1524,39.6,0.0584113
103.38,6300.0,12.6,0.1524,39.6,0.0584113
130.96,800.0,0.0,0.0508,71.3,0.000740478
129.45,1000.0,0.0,0.0508,71.3,0.000740478
128.56,1250.0,0.0,0.0508,71.3,0.000740478
129.68,1600.0,0.0,0.0508,71.3,0.000740478
131.06,2000.0,0.0,0.0508,71.3,0.000740478
135.07,3150.0,0.0,0.0508,71.3,0.000740478
134.43,4000.0,0.0,0.0508,71.3,0.000740478
134.43,5000.0,0.0,0.0508,71.3,0.000740478
133.04,6300.0,0.0,0.0508,71.3,0.000740478
130.89,8000.0,0.0,0.0508,71.3,0.000740478
128.74,10000.0,0.0,0.0508,71.3,0.000740478
124336.0,800.0,0.0,0.0508,55.5,0.00076193
125586.0,1000.0,0.0,0.0508,55.5,0.00076193
127076.0,1250.0,0.0,0.0508,55.5,0.00076193
128576.0,1600.0,0.0,0.0508,55.5,0.00076193
131456.0,2000.0,0.0,0.0508,55.5,0.00076193
133956.0,2500.0,0.0,0.0508,55.5,0.00076193
134826.0,3150.0,0.0,0.0508,55.5,0.00076193
134946.0,4000.0,0.0,0.0508,55.5,0.00076193
134556.0,5000.0,0.0,0.0508,55.5,0.00076193
132796.0,6300.0,0.0,0.0508,55.5,0.00076193
130156.0,8000.0,0.0,0.0508,55.5,0.00076193
127636.0,10000.0,0.0,0.0508,55.5,0.00076193
125376.0,12500.0,0.0,0.0508,55.5,0.00076193
126508.0,800.0,0.0,0.0508,39.6,0.000791822
127638.0,1000.0,0.0,0.0508,39.6,0.000791822
129148.0,1250.0,0.0,0.0508,39.6,0.000791822
130908.0,1600.0,0.0,0.0508,39.6,0.000791822
132918.0,2000.0,0.0,0.0508,39.6,0.000791822
134938.0,2500.0,0.0,0.0508,39.6,0.000791822
135938.0,3150.0,0.0,0.0508,39.6,0.000791822
135308.0,4000.0,0.0,0.0508,39.6,0.000791822
134308.0,5000.0,0.0,0.0508,39.6,0.000791822
128518.0,8000.0,0.0,0.0508,39.6,0.000791822
123988.0,12500.0,0.0,0.0508,39.6,0.000791822
122.79,800.0,0.0,0.0508,31.7,0.000812164
126.78,1000.0,0.0,0.0508,31.7,0.000812164
129.27,1250.0,0.0,0.0508,31.7,0.000812164
131.01,1600.0,0.0,0.0508,31.7,0.000812164
133.01,2000.0,0.0,0.0508,31.7,0.000812164
134.87,2500.0,0.0,0.0508,31.7,0.000812164
135.49,3150.0,0.0,0.0508,31.7,0.000812164
134.11,4000.0,0.0,0.0508,31.7,0.000812164
133.23,5000.0,0.0,0.0508,31.7,0.000812164
130.34,6300.0,0.0,0.0508,31.7,0.000812164
126.59,8000.0,0.0,0.0508,31.7,0.000812164
122.45,10000.0,0.0,0.0508,31.7,0.000812164
119.07,12500.0,0.0,0.0508,31.7,0.000812164
124318.0,1600.0,4.2,0.0508,71.3,0.00142788
129848.0,2000.0,4.2,0.0508,71.3,0.00142788
131978.0,2500.0,4.2,0.0508,71.3,0.00142788
133598.0,4000.0,4.2,0.0508,71.3,0.00142788
132828.0,5000.0,4.2,0.0508,71.3,0.00142788
129308.0,6300.0,4.2,0.0508,71.3,0.00142788
125268.0,8000.0,4.2,0.0508,71.3,0.00142788
121238.0,10000.0,4.2,0.0508,71.3,0.00142788
117328.0,12500.0,4.2,0.0508,71.3,0.00142788
125647.0,1000.0,4.2,0.0508,39.6,0.00152689
128427.0,1250.0,4.2,0.0508,39.6,0.00152689
130197.0,1600.0,4.2,0.0508,39.6,0.00152689
132587.0,2000.0,4.2,0.0508,39.6,0.00152689
133847.0,2500.0,4.2,0.0508,39.6,0.00152689
133587.0,3150.0,4.2,0.0508,39.6,0.00152689
131807.0,4000.0,4.2,0.0508,39.6,0.00152689
129777.0,5000.0,4.2,0.0508,39.6,0.00152689
120397.0,8000.0,4.2,0.0508,39.6,0.00152689
116967.0,10000.0,4.2,0.0508,39.6,0.00152689
127556.0,800.0,8.4,0.0508,71.3,0.00529514
129946.0,1000.0,8.4,0.0508,71.3,0.00529514
132086.0,1250.0,8.4,0.0508,71.3,0.00529514
133846.0,1600.0,8.4,0.0508,71.3,0.00529514
134476.0,2000.0,8.4,0.0508,71.3,0.00529514
134226.0,2500.0,8.4,0.0508,71.3,0.00529514
131966.0,3150.0,8.4,0.0508,71.3,0.00529514
126926.0,4000.0,8.4,0.0508,71.3,0.00529514
121146.0,5000.0,8.4,0.0508,71.3,0.00529514
121582.0,400.0,8.4,0.0508,55.5,0.00544854
123742.0,500.0,8.4,0.0508,55.5,0.00544854
126152.0,630.0,8.4,0.0508,55.5,0.00544854
128562.0,800.0,8.4,0.0508,55.5,0.00544854
130722.0,1000.0,8.4,0.0508,55.5,0.00544854
132252.0,1250.0,8.4,0.0508,55.5,0.00544854
133032.0,1600.0,8.4,0.0508,55.5,0.00544854
133042.0,2000.0,8.4,0.0508,55.5,0.00544854
128402.0,3150.0,8.4,0.0508,55.5,0.00544854
122612.0,4000.0,8.4,0.0508,55.5,0.00544854
115812.0,5000.0,8.4,0.0508,55.5,0.00544854
120015.0,400.0,8.4,0.0508,39.6,0.00566229
122905.0,500.0,8.4,0.0508,39.6,0.00566229
126045.0,630.0,8.4,0.0508,39.6,0.00566229
128435.0,800.0,8.4,0.0508,39.6,0.00566229
130195.0,1000.0,8.4,0.0508,39.6,0.00566229
131205.0,1250.0,8.4,0.0508,39.6,0.00566229
129965.0,2000.0,8.4,0.0508,39.6,0.00566229
127465.0,2500.0,8.4,0.0508,39.6,0.00566229
123965.0,3150.0,8.4,0.0508,39.6,0.00566229
118955.0,4000.0,8.4,0.0508,39.6,0.00566229
120076.0,400.0,8.4,0.0508,31.7,0.00580776
122966.0,500.0,8.4,0.0508,31.7,0.00580776
125856.0,630.0,8.4,0.0508,31.7,0.00580776
128246.0,800.0,8.4,0.0508,31.7,0.00580776
129516.0,1000.0,8.4,0.0508,31.7,0.00580776
130156.0,1250.0,8.4,0.0508,31.7,0.00580776
129296.0,1600.0,8.4,0.0508,31.7,0.00580776
127686.0,2000.0,8.4,0.0508,31.7,0.00580776
125576.0,2500.0,8.4,0.0508,31.7,0.00580776
122086.0,3150.0,8.4,0.0508,31.7,0.00580776
118106.0,4000.0,8.4,0.0508,31.7,0.00580776
125941.0,200.0,11.2,0.0508,71.3,0.014072
127101.0,250.0,11.2,0.0508,71.3,0.014072
128381.0,315.0,11.2,0.0508,71.3,0.014072
129281.0,400.0,11.2,0.0508,71.3,0.014072
130311.0,500.0,11.2,0.0508,71.3,0.014072
133611.0,630.0,11.2,0.0508,71.3,0.014072
136031.0,800.0,11.2,0.0508,71.3,0.014072
136941.0,1000.0,11.2,0.0508,71.3,0.014072
136191.0,1250.0,11.2,0.0508,71.3,0.014072
135191.0,1600.0,11.2,0.0508,71.3,0.014072
133311.0,2000.0,11.2,0.0508,71.3,0.014072
130541.0,2500.0,11.2,0.0508,71.3,0.014072
127141.0,3150.0,11.2,0.0508,71.3,0.014072
122471.0,4000.0,11.2,0.0508,71.3,0.014072
126.43,250.0,11.2,0.0508,39.6,0.0150478
128.99,315.0,11.2,0.0508,39.6,0.0150478
130.67,400.0,11.2,0.0508,39.6,0.0150478
131.96,500.0,11.2,0.0508,39.6,0.0150478
133.13,630.0,11.2,0.0508,39.6,0.0150478
133.79,800.0,11.2,0.0508,39.6,0.0150478
132.43,1000.0,11.2,0.0508,39.6,0.0150478
130.05,1250.0,11.2,0.0508,39.6,0.0150478
126.54,1600.0,11.2,0.0508,39.6,0.0150478
122.17,2500.0,11.2,0.0508,39.6,0.0150478
119.67,3150.0,11.2,0.0508,39.6,0.0150478
115.52,4000.0,11.2,0.0508,39.6,0.0150478
123595.0,200.0,15.4,0.0508,71.3,0.0264269
124835.0,250.0,15.4,0.0508,71.3,0.0264269
126195.0,315.0,15.4,0.0508,71.3,0.0264269
126805.0,400.0,15.4,0.0508,71.3,0.0264269
127285.0,500.0,15.4,0.0508,71.3,0.0264269
129645.0,630.0,15.4,0.0508,71.3,0.0264269
131515.0,800.0,15.4,0.0508,71.3,0.0264269
131865.0,1000.0,15.4,0.0508,71.3,0.0264269
130845.0,1250.0,15.4,0.0508,71.3,0.0264269
129285.0,2000.0,15.4,0.0508,71.3,0.0264269
127625.0,2500.0,15.4,0.0508,71.3,0.0264269
125715.0,3150.0,15.4,0.0508,71.3,0.0264269
122675.0,4000.0,15.4,0.0508,71.3,0.0264269
119135.0,5000.0,15.4,0.0508,71.3,0.0264269
115215.0,6300.0,15.4,0.0508,71.3,0.0264269
122.94,200.0,15.4,0.0508,55.5,0.0271925
124.17,250.0,15.4,0.0508,55.5,0.0271925
125.39,315.0,15.4,0.0508,55.5,0.0271925
126.5,400.0,15.4,0.0508,55.5,0.0271925
127.22,500.0,15.4,0.0508,55.5,0.0271925
129.33,630.0,15.4,0.0508,55.5,0.0271925
130.4,1000.0,15.4,0.0508,55.5,0.0271925
130.0,1250.0,15.4,0.0508,55.5,0.0271925
128.2,1600.0,15.4,0.0508,55.5,0.0271925
127.04,2000.0,15.4,0.0508,55.5,0.0271925
125.63,2500.0,15.4,0.0508,55.5,0.0271925
123.46,3150.0,15.4,0.0508,55.5,0.0271925
120.92,4000.0,15.4,0.0508,55.5,0.0271925
117.11,5000.0,15.4,0.0508,55.5,0.0271925
112.93,6300.0,15.4,0.0508,55.5,0.0271925
121783.0,200.0,15.4,0.0508,39.6,0.0282593
122893.0,250.0,15.4,0.0508,39.6,0.0282593
124493.0,315.0,15.4,0.0508,39.6,0.0282593
125353.0,400.0,15.4,0.0508,39.6,0.0282593
127443.0,630.0,15.4,0.0508,39.6,0.0282593
128423.0,800.0,15.4,0.0508,39.6,0.0282593
127893.0,1000.0,15.4,0.0508,39.6,0.0282593
126743.0,1250.0,15.4,0.0508,39.6,0.0282593
124843.0,1600.0,15.4,0.0508,39.6,0.0282593
123443.0,2000.0,15.4,0.0508,39.6,0.0282593
120513.0,3150.0,15.4,0.0508,39.6,0.0282593
114453.0,5000.0,15.4,0.0508,39.6,0.0282593
119975.0,200.0,15.4,0.0508,31.7,0.0289853
121225.0,250.0,15.4,0.0508,31.7,0.0289853
123705.0,400.0,15.4,0.0508,31.7,0.0289853
123695.0,500.0,15.4,0.0508,31.7,0.0289853
124685.0,630.0,15.4,0.0508,31.7,0.0289853
125555.0,800.0,15.4,0.0508,31.7,0.0289853
124525.0,1000.0,15.4,0.0508,31.7,0.0289853
123255.0,1250.0,15.4,0.0508,31.7,0.0289853
121485.0,1600.0,15.4,0.0508,31.7,0.0289853
120835.0,2000.0,15.4,0.0508,31.7,0.0289853
119945.0,2500.0,15.4,0.0508,31.7,0.0289853
118045.0,3150.0,15.4,0.0508,31.7,0.0289853
115635.0,4000.0,15.4,0.0508,31.7,0.0289853
112355.0,5000.0,15.4,0.0508,31.7,0.0289853
108185.0,6300.0,15.4,0.0508,31.7,0.0289853
118005.0,200.0,19.7,0.0508,71.3,0.0341183
119115.0,250.0,19.7,0.0508,71.3,0.0341183
121235.0,315.0,19.7,0.0508,71.3,0.0341183
123865.0,400.0,19.7,0.0508,71.3,0.0341183
126995.0,500.0,19.7,0.0508,71.3,0.0341183
128365.0,630.0,19.7,0.0508,71.3,0.0341183
124555.0,800.0,19.7,0.0508,71.3,0.0341183
121885.0,1000.0,19.7,0.0508,71.3,0.0341183
121485.0,1250.0,19.7,0.0508,71.3,0.0341183
120575.0,1600.0,19.7,0.0508,71.3,0.0341183
120055.0,2000.0,19.7,0.0508,71.3,0.0341183
118385.0,2500.0,19.7,0.0508,71.3,0.0341183
125974.0,200.0,19.7,0.0508,39.6,0.036484
127224.0,250.0,19.7,0.0508,39.6,0.036484
129864.0,315.0,19.7,0.0508,39.6,0.036484
128444.0,500.0,19.7,0.0508,39.6,0.036484
120324.0,630.0,19.7,0.0508,39.6,0.036484
118904.0,1000.0,19.7,0.0508,39.6,0.036484
118634.0,1250.0,19.7,0.0508,39.6,0.036484
117604.0,1600.0,19.7,0.0508,39.6,0.036484
117724.0,2000.0,19.7,0.0508,39.6,0.036484
116184.0,2500.0,19.7,0.0508,39.6,0.036484
113004.0,3150.0,19.7,0.0508,39.6,0.036484
108684.0,4000.0,19.7,0.0508,39.6,0.036484
133707.0,2500.0,0.0,0.0254,71.3,0.000400682
137007.0,3150.0,0.0,0.0254,71.3,0.000400682
138557.0,4000.0,0.0,0.0254,71.3,0.000400682
136837.0,5000.0,0.0,0.0254,71.3,0.000400682
134987.0,6300.0,0.0,0.0254,71.3,0.000400682
129867.0,8000.0,0.0,0.0254,71.3,0.000400682
130787.0,10000.0,0.0,0.0254,71.3,0.000400682
133207.0,12500.0,0.0,0.0254,71.3,0.000400682
130477.0,16000.0,0.0,0.0254,71.3,0.000400682
123217.0,20000.0,0.0,0.0254,71.3,0.000400682
130073.0,2500.0,0.0,0.0254,55.5,0.00041229
133223.0,4000.0,0.0,0.0254,55.5,0.00041229
135803.0,5000.0,0.0,0.0254,55.5,0.00041229
136103.0,6300.0,0.0,0.0254,55.5,0.00041229
136163.0,8000.0,0.0,0.0254,55.5,0.00041229
134563.0,10000.0,0.0,0.0254,55.5,0.00041229
131453.0,12500.0,0.0,0.0254,55.5,0.00041229
125683.0,16000.0,0.0,0.0254,55.5,0.00041229
121933.0,20000.0,0.0,0.0254,55.5,0.00041229
130026.0,2000.0,0.0,0.0254,39.6,0.000428464
131836.0,2500.0,0.0,0.0254,39.6,0.000428464
133276.0,3150.0,0.0,0.0254,39.6,0.000428464
136826.0,6300.0,0.0,0.0254,39.6,0.000428464
135866.0,8000.0,0.0,0.0254,39.6,0.000428464
133376.0,10000.0,0.0,0.0254,39.6,0.000428464
129116.0,12500.0,0.0,0.0254,39.6,0.000428464
125127.0,1000.0,0.0,0.0254,31.7,0.000439472
127947.0,1250.0,0.0,0.0254,31.7,0.000439472
129267.0,1600.0,0.0,0.0254,31.7,0.000439472
130697.0,2000.0,0.0,0.0254,31.7,0.000439472
132897.0,2500.0,0.0,0.0254,31.7,0.000439472
135227.0,3150.0,0.0,0.0254,31.7,0.000439472
137047.0,4000.0,0.0,0.0254,31.7,0.000439472
138607.0,5000.0,0.0,0.0254,31.7,0.000439472
138537.0,6300.0,0.0,0.0254,31.7,0.000439472
137207.0,8000.0,0.0,0.0254,31.7,0.000439472
134227.0,10000.0,0.0,0.0254,31.7,0.000439472
128977.0,12500.0,0.0,0.0254,31.7,0.000439472
125627.0,16000.0,0.0,0.0254,31.7,0.000439472
130828.0,2500.0,4.8,0.0254,71.3,0.000848633
133378.0,3150.0,4.8,0.0254,71.3,0.000848633
134928.0,4000.0,4.8,0.0254,71.3,0.000848633
135468.0,5000.0,4.8,0.0254,71.3,0.000848633
134498.0,6300.0,4.8,0.0254,71.3,0.000848633
131518.0,8000.0,4.8,0.0254,71.3,0.000848633
127398.0,10000.0,4.8,0.0254,71.3,0.000848633
127688.0,12500.0,4.8,0.0254,71.3,0.000848633
124208.0,16000.0,4.8,0.0254,71.3,0.000848633
119708.0,20000.0,4.8,0.0254,71.3,0.000848633
121474.0,1600.0,4.8,0.0254,55.5,0.000873218
125054.0,2000.0,4.8,0.0254,55.5,0.000873218
129144.0,2500.0,4.8,0.0254,55.5,0.000873218
132354.0,3150.0,4.8,0.0254,55.5,0.000873218
133924.0,4000.0,4.8,0.0254,55.5,0.000873218
135484.0,5000.0,4.8,0.0254,55.5,0.000873218
135164.0,6300.0,4.8,0.0254,55.5,0.000873218
132184.0,8000.0,4.8,0.0254,55.5,0.000873218
126944.0,10000.0,4.8,0.0254,55.5,0.000873218
125094.0,12500.0,4.8,0.0254,55.5,0.000873218
124394.0,16000.0,4.8,0.0254,55.5,0.000873218
121284.0,20000.0,4.8,0.0254,55.5,0.000873218
118696.0,630.0,4.8,0.0254,39.6,0.000907475
120766.0,800.0,4.8,0.0254,39.6,0.000907475
122956.0,1000.0,4.8,0.0254,39.6,0.000907475
125026.0,1250.0,4.8,0.0254,39.6,0.000907475
125966.0,1600.0,4.8,0.0254,39.6,0.000907475
128916.0,2000.0,4.8,0.0254,39.6,0.000907475
131236.0,2500.0,4.8,0.0254,39.6,0.000907475
133436.0,3150.0,4.8,0.0254,39.6,0.000907475
134996.0,4000.0,4.8,0.0254,39.6,0.000907475
134336.0,6300.0,4.8,0.0254,39.6,0.000907475
131346.0,8000.0,4.8,0.0254,39.6,0.000907475
126066.0,10000.0,4.8,0.0254,39.6,0.000907475
116128.0,500.0,4.8,0.0254,31.7,0.000930789
120078.0,630.0,4.8,0.0254,31.7,0.000930789
122648.0,800.0,4.8,0.0254,31.7,0.000930789
125348.0,1000.0,4.8,0.0254,31.7,0.000930789
127408.0,1250.0,4.8,0.0254,31.7,0.000930789
128718.0,1600.0,4.8,0.0254,31.7,0.000930789
130148.0,2000.0,4.8,0.0254,31.7,0.000930789
132588.0,2500.0,4.8,0.0254,31.7,0.000930789
134268.0,3150.0,4.8,0.0254,31.7,0.000930789
135328.0,4000.0,4.8,0.0254,31.7,0.000930789
132898.0,6300.0,4.8,0.0254,31.7,0.000930789
125726.0,630.0,9.5,0.0254,71.3,0.00420654
127206.0,800.0,9.5,0.0254,71.3,0.00420654
129556.0,1000.0,9.5,0.0254,71.3,0.00420654
131656.0,1250.0,9.5,0.0254,71.3,0.00420654
133756.0,1600.0,9.5,0.0254,71.3,0.00420654
134976.0,2000.0,9.5,0.0254,71.3,0.00420654
136166.0,3150.0,9.5,0.0254,71.3,0.00420654
134236.0,4000.0,9.5,0.0254,71.3,0.00420654
131186.0,5000.0,9.5,0.0254,71.3,0.00420654
127246.0,6300.0,9.5,0.0254,71.3,0.00420654
120952.0,400.0,9.5,0.0254,55.5,0.0043284
125452.0,630.0,9.5,0.0254,55.5,0.0043284
128082.0,800.0,9.5,0.0254,55.5,0.0043284
130332.0,1000.0,9.5,0.0254,55.5,0.0043284
132202.0,1250.0,9.5,0.0254,55.5,0.0043284
133062.0,1600.0,9.5,0.0254,55.5,0.0043284
134052.0,2000.0,9.5,0.0254,55.5,0.0043284
134152.0,2500.0,9.5,0.0254,55.5,0.0043284
