0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
65.0,1.0,1498.0,4.0,3.0,1.5,9.0,132.0,11.07,6.0,13.0,2.0,21.0,27.0,33.0,4.0
65.0,1.0,1498.0,4.0,3.0,1.5,9.0,135.0,11.32,6.0,12.0,2.0,25.0,27.0,33.0,4.0
65.0,1.0,1498.0,4.0,3.0,1.5,9.0,135.0,11.32,6.0,12.0,2.0,25.0,27.0,33.0,4.0
65.0,1.0,1498.0,4.0,3.0,1.5,9.0,135.0,11.32,6.0,12.0,2.0,25.0,27.0,33.0,4.0
65.0,1.0,1498.0,4.0,3.0,1.5,9.0,135.0,11.32,6.0,12.0,2.0,25.0,27.0,33.0,4.0
66.0,1.0,1499.0,4.0,3.0,1.87,10.0,119.0,9.98,6.0,12.0,1.0,25.0,27.0,33.0,4.0
66.0,1.0,1499.0,4.0,3.0,1.87,10.0,119.0,9.98,6.0,12.0,1.0,25.0,27.0,33.0,4.0
40.0,2.0,1527.0,4.0,3.0,1.65,23.0,95.0,7.82,6.0,12.0,1.0,21.0,27.0,33.0,2.0
42.0,2.0,1527.0,4.0,3.0,1.65,23.0,95.0,7.82,6.0,12.0,1.0,21.0,27.0,33.0,2.0
76.0,1.0,1581.0,4.0,3.0,0.78,10.0,144.0,11.45,6.0,12.0,2.0,21.0,27.0,33.0,4.0
76.0,1.0,1581.0,4.0,3.0,0.78,10.0,144.0,11.45,6.0,12.0,2.0,21.0,27.0,33.0,4.0
76.0,1.0,1581.0,4.0,3.0,0.78,10.0,144.0,11.45,6.0,12.0,2.0,21.0,27.0,33.0,4.0
76.0,1.0,1581.0,4.0,3.0,0.78,10.0,144.0,11.45,6.0,12.0,2.0,21.0,27.0,33.0,4.0
76.0,1.0,1581.0,4.0,3.0,0.78,10.0,144.0,11.45,6.0,12.0,2.0,21.0,27.0,33.0,4.0
76.0,1.0,1581.0,4.0,3.0,0.78,10.0,144.0,11.45,6.0,12.0,2.0,21.0,27.0,33.0,4.0
76.0,1.0,1581.0,4.0,3.0,0.78,11.0,144.0,11.45,6.0,12.0,2.0,21.0,27.0,33.0,4.0
76.0,1.0,1581.0,4.0,3.0,0.78,10.0,144.0,11.45,6.0,12.0,2.0,21.0,27.0,33.0,4.0
76.0,1.0,1581.0,4.0,3.0,0.78,10.0,144.0,11.45,6.0,12.0,2.0,21.0,27.0,33.0,4.0
76.0,1.0,1581.0,4.0,3.0,0.78,11.0,144.0,11.45,6.0,12.0,2.0,21.0,27.0,33.0,4.0
65.0,1.0,1587.0,4.0,3.0,1.45,10.0,135.0,10.69,6.0,12.0,1.0,25.0,27.0,33.0,2.0
65.0,1.0,1587.0,4.0,3.0,1.45,10.0,135.0,10.69,6.0,12.0,1.0,25.0,27.0,33.0,2.0
65.0,1.0,1587.0,4.0,3.0,1.45,10.0,135.0,10.69,6.0,12.0,1.0,25.0,27.0,33.0,2.0
65.0,1.0,1587.0,4.0,3.0,1.45,10.0,135.0,10.69,6.0,12.0,1.0,20.0,27.0,33.0,2.0
65.0,1.0,1587.0,4.0,3.0,1.45,10.0,135.0,10.69,6.0,12.0,1.0,20.0,27.0,33.0,2.0
65.0,1.0,1587.0,4.0,3.0,1.45,10.0,135.0,10.69,6.0,12.0,1.0,20.0,27.0,33.0,2.0
65.0,1.0,1587.0,4.0,3.0,1.45,10.0,135.0,10.69,6.0,12.0,1.0,25.0,27.0,33.0,2.0
77.0,1.0,1587.0,4.0,3.0,951.0,10.0,143.0,11.32,6.0,12.0,2.0,21.0,27.0,33.0,4.0
81.0,1.0,1587.0,4.0,3.0,951.0,10.0,145.0,11.48,6.0,14.0,2.0,21.0,27.0,33.0,4.0
81.0,1.0,1587.0,4.0,3.0,951.0,10.0,145.0,11.48,6.0,14.0,2.0,21.0,27.0,33.0,4.0
81.0,1.0,1587.0,4.0,3.0,951.0,10.0,145.0,11.48,6.0,14.0,2.0,21.0,27.0,33.0,4.0
87.0,1.0,1587.0,4.0,3.0,1.45,11.0,145.0,11.48,6.0,12.0,2.0,21.0,27.0,33.0,4.0
80.0,1.0,1588.0,4.0,3.0,988.0,11.0,138.0,10.92,6.0,12.0,2.0,21.0,27.0,33.0,4.0
80.0,1.0,1588.0,4.0,3.0,988.0,11.0,138.0,10.92,6.0,12.0,2.0,21.0,27.0,33.0,4.0
80.0,1.0,1588.0,4.0,3.0,988.0,11.0,138.0,10.92,6.0,12.0,2.0,21.0,27.0,33.0,4.0
116.0,1.0,1588.0,4.0,3.0,988.0,8.0,198.0,15.67,6.0,12.0,2.0,21.0,0.0,0.0,4.0
73.0,1.0,1589.0,4.0,3.0,1153.0,11.0,138.0,10.91,6.0,12.0,1.0,25.0,27.0,33.0,4.0
73.0,1.0,1589.0,4.0,3.0,1153.0,11.0,138.0,10.91,6.0,12.0,1.0,25.0,27.0,33.0,4.0
73.0,1.0,1589.0,4.0,3.0,1153.0,11.0,138.0,10.91,6.0,12.0,1.0,25.0,27.0,33.0,4.0
73.0,1.0,1589.0,4.0,3.0,1153.0,11.0,138.0,10.91,6.0,12.0,1.0,25.0,27.0,33.0,4.0
67.0,1.0,1590.0,4.0,3.0,1153.0,10.0,126.0,9.96,6.0,12.0,1.0,25.0,27.0,33.0,4.0
67.0,1.0,1590.0,4.0,3.0,1153.0,10.0,126.0,9.96,6.0,12.0,1.0,25.0,27.0,33.0,4.0
67.0,1.0,1590.0,4.0,3.0,1153.0,10.0,126.0,9.96,6.0,12.0,1.0,25.0,27.0,33.0,4.0
71.0,1.0,1590.0,4.0,3.0,1.2,10.0,134.0,10.59,6.0,12.0,1.0,26.0,27.0,33.0,4.0
71.0,1.0,1590.0,4.0,3.0,1.2,10.0,134.0,10.59,6.0,12.0,1.0,26.0,27.0,33.0,4.0
71.0,1.0,1590.0,4.0,3.0,1.2,10.0,134.0,10.59,6.0,12.0,1.0,26.0,27.0,33.0,4.0
71.0,1.0,1590.0,4.0,3.0,1.2,10.0,134.0,10.59,6.0,12.0,1.0,26.0,27.0,33.0,4.0
77.0,1.0,1590.0,4.0,3.0,1.2,9.0,140.0,11.06,6.0,12.0,1.0,25.0,27.0,33.0,4.0
77.0,1.0,1590.0,4.0,3.0,1.2,10.0,135.0,10.67,6.0,12.0,1.0,25.0,27.0,33.0,4.0
77.0,1.0,1590.0,4.0,3.0,1.2,10.0,135.0,10.67,6.0,12.0,1.0,25.0,27.0,33.0,4.0
77.0,1.0,1590.0,4.0,3.0,1.2,10.0,135.0,10.67,6.0,12.0,1.0,25.0,27.0,33.0,4.0
77.0,1.0,1590.0,4.0,3.0,1.2,10.0,135.0,10.67,6.0,12.0,1.0,25.0,27.0,33.0,4.0
84.0,1.0,1590.0,4.0,3.0,1.2,9.0,140.0,11.06,6.0,12.0,1.0,25.0,32.0,33.0,4.0
85.0,1.0,1590.0,4.0,3.0,1.2,10.0,143.0,11.3,6.0,12.0,1.0,25.0,27.0,33.0,4.0
85.0,1.0,1590.0,4.0,3.0,1.2,10.0,143.0,11.3,6.0,12.0,1.0,25.0,27.0,33.0,4.0
85.0,1.0,1590.0,4.0,3.0,1.2,10.0,143.0,11.3,6.0,12.0,1.0,25.0,27.0,33.0,4.0
74.0,1.0,1595.0,4.0,3.0,956.0,10.0,145.0,11.42,6.0,12.0,1.0,21.0,27.0,33.0,2.0
74.0,1.0,1595.0,4.0,3.0,956.0,10.0,145.0,11.42,6.0,12.0,1.0,21.0,27.0,33.0,2.0
74.0,1.0,1595.0,4.0,3.0,956.0,10.0,145.0,11.42,6.0,12.0,1.0,21.0,27.0,33.0,2.0
74.0,1.0,1595.0,4.0,3.0,956.0,10.0,145.0,11.42,6.0,12.0,1.0,21.0,27.0,33.0,2.0
74.0,1.0,1595.0,4.0,3.0,956.0,10.0,145.0,11.42,6.0,12.0,1.0,21.0,27.0,33.0,2.0
74.0,1.0,1595.0,4.0,3.0,956.0,10.0,145.0,11.42,6.0,12.0,1.0,21.0,27.0,33.0,2.0
74.0,1.0,1595.0,4.0,3.0,956.0,10.0,145.0,11.42,6.0,12.0,1.0,21.0,27.0,33.0,2.0
74.0,1.0,1595.0,4.0,3.0,956.0,10.0,145.0,11.42,6.0,12.0,1.0,21.0,27.0,33.0,2.0
74.0,1.0,1595.0,4.0,3.0,956.0,10.0,145.0,11.42,6.0,12.0,1.0,20.0,27.0,33.0,2.0
74.0,1.0,1595.0,4.0,3.0,956.0,10.0,140.0,11.03,6.0,12.0,1.0,21.0,27.0,33.0,2.0
74.0,1.0,1595.0,4.0,3.0,956.0,10.0,145.0,11.42,6.0,12.0,1.0,21.0,27.0,33.0,2.0
74.0,1.0,1595.0,4.0,3.0,956.0,10.0,145.0,11.42,6.0,12.0,1.0,21.0,27.0,33.0,2.0
74.0,1.0,1595.0,4.0,3.0,956.0,10.0,140.0,11.03,6.0,12.0,1.0,21.0,27.0,33.0,2.0
74.0,1.0,1595.0,4.0,3.0,956.0,10.0,140.0,11.03,6.0,12.0,1.0,21.0,27.0,33.0,2.0
74.0,1.0,1595.0,4.0,3.0,956.0,10.0,145.0,11.42,6.0,12.0,1.0,21.0,27.0,33.0,2.0
74.0,1.0,1595.0,4.0,3.0,956.0,10.0,145.0,11.42,6.0,12.0,1.0,21.0,27.0,33.0,2.0
74.0,1.0,1595.0,4.0,3.0,956.0,10.0,145.0,11.42,6.0,12.0,1.0,21.0,27.0,33.0,2.0
74.0,1.0,1595.0,4.0,3.0,956.0,10.0,145.0,11.42,6.0,12.0,1.0,21.0,27.0,33.0,2.0
74.0,1.0,1595.0,4.0,3.0,956.0,10.0,145.0,11.42,6.0,12.0,1.0,21.0,27.0,33.0,2.0
74.0,1.0,1595.0,4.0,3.0,956.0,10.0,145.0,11.42,6.0,12.0,1.0,21.0,27.0,33.0,2.0
74.0,1.0,1595.0,4.0,3.0,956.0,10.0,145.0,11.42,6.0,12.0,1.0,21.0,27.0,33.0,2.0
118.0,1.0,1595.0,4.0,3.0,956.0,10.0,150.0,11.82,6.0,12.0,2.0,22.0,32.0,37.0,4.0
74.0,1.0,1596.0,4.0,3.0,1.3,11.0,145.0,11.42,6.0,14.0,2.0,21.0,27.0,33.0,4.0
74.0,1.0,1596.0,4.0,3.0,1.3,11.0,145.0,11.42,6.0,14.0,2.0,21.0,27.0,33.0,4.0
66.0,1.0,1597.0,4.0,3.0,1158.0,10.0,135.0,10.62,6.0,9.0,2.0,21.0,27.0,33.0,4.0
66.0,1.0,1597.0,4.0,3.0,1158.0,10.0,135.0,10.62,6.0,9.0,2.0,21.0,27.0,33.0,4.0
66.0,1.0,1597.0,4.0,3.0,1158.0,10.0,130.0,10.23,6.0,12.0,2.0,21.0,27.0,33.0,4.0
66.0,1.0,1597.0,4.0,3.0,1158.0,10.0,136.0,10.7,6.0,9.0,2.0,21.0,27.0,33.0,4.0
70.0,1.0,1597.0,4.0,5.0,0.749,10.0,143.0,11.25,6.0,12.0,2.0,25.0,27.0,33.0,4.0
70.0,1.0,1597.0,4.0,5.0,0.749,10.0,143.0,11.25,6.0,12.0,2.0,25.0,27.0,33.0,4.0
70.0,1.0,1597.0,4.0,3.0,0.957,10.0,135.0,10.62,6.0,12.0,1.0,19.0,27.0,33.0,4.0
70.0,1.0,1597.0,4.0,3.0,0.957,10.0,135.0,10.62,6.0,12.0,1.0,19.0,27.0,33.0,4.0
70.0,1.0,1597.0,4.0,3.0,0.957,10.0,135.0,10.62,6.0,12.0,1.0,19.0,27.0,33.0,4.0
70.0,1.0,1597.0,4.0,3.0,0.957,10.0,135.0,10.62,6.0,12.0,1.0,19.0,27.0,33.0,4.0
70.0,1.0,1597.0,4.0,3.0,0.957,10.0,135.0,10.62,6.0,12.0,1.0,19.0,27.0,33.0,4.0
70.0,1.0,1597.0,4.0,3.0,0.957,10.0,135.0,10.62,6.0,12.0,1.0,19.0,27.0,33.0,4.0
70.0,1.0,1597.0,4.0,3.0,1158.0,10.0,142.0,11.17,6.0,12.0,2.0,21.0,27.0,33.0,4.0
71.0,1.0,1597.0,4.0,3.0,1158.0,10.0,131.0,10.31,6.0,9.0,2.0,21.0,27.0,33.0,4.0
73.0,1.0,1597.0,4.0,3.0,0.957,10.0,137.0,10.78,6.0,12.0,1.0,19.0,27.0,33.0,4.0
73.0,1.0,1597.0,4.0,3.0,0.957,10.0,137.0,10.78,6.0,12.0,1.0,19.0,27.0,33.0,4.0
73.0,1.0,1597.0,4.0,3.0,0.957,10.0,137.0,10.78,6.0,12.0,1.0,19.0,27.0,33.0,4.0
73.0,1.0,1597.0,4.0,3.0,1158.0,10.0,136.0,10.7,6.0,9.0,2.0,21.0,27.0,33.0,4.0
83.0,1.0,1597.0,4.0,3.0,0.957,10.0,137.0,10.78,6.0,12.0,1.0,25.0,27.0,33.0,4.0
83.0,1.0,1597.0,4.0,3.0,0.957,10.0,137.0,10.78,6.0,12.0,1.0,25.0,27.0,33.0,4.0
55.0,1.0,1598.0,4.0,3.0,1.32,10.0,128.0,10.07,6.0,12.0,1.0,22.0,27.0,33.0,2.0
55.0,1.0,1598.0,4.0,3.0,1.32,10.0,128.0,10.07,6.0,12.0,1.0,22.0,27.0,33.0,2.0
55.0,1.0,1598.0,4.0,3.0,1.32,10.0,128.0,10.07,6.0,12.0,1.0,22.0,27.0,33.0,2.0
55.0,1.0,1598.0,4.0,3.0,1.32,10.0,128.0,10.07,6.0,12.0,1.0,22.0,27.0,33.0,2.0
55.0,1.0,1598.0,4.0,3.0,1.32,10.0,128.0,10.07,6.0,12.0,1.0,22.0,27.0,33.0,2.0
55.0,1.0,1598.0,4.0,3.0,1.32,10.0,128.0,10.07,6.0,12.0,1.0,22.0,27.0,33.0,2.0
55.0,1.0,1598.0,4.0,3.0,1.32,10.0,128.0,10.07,6.0,12.0,1.0,22.0,27.0,33.0,2.0
55.0,1.0,1598.0,4.0,3.0,1.32,10.0,128.0,10.07,6.0,12.0,1.0,22.0,27.0,33.0,2.0
55.0,1.0,1598.0,4.0,3.0,1136.0,10.0,135.0,10.62,6.0,12.0,1.0,21.0,27.0,33.0,2.0
55.0,1.0,1598.0,4.0,3.0,1136.0,10.0,135.0,10.62,6.0,12.0,1.0,21.0,27.0,33.0,2.0
55.0,1.0,1598.0,4.0,3.0,1.13,9.0,130.0,10.22,6.0,12.0,1.0,25.0,27.0,33.0,2.0
55.0,1.0,1598.0,4.0,3.0,1.13,9.0,130.0,10.22,6.0,12.0,1.0,25.0,27.0,33.0,2.0
55.0,1.0,1598.0,4.0,3.0,1.32,10.0,128.0,10.07,6.0,12.0,1.0,22.0,27.0,33.0,2.0
55.0,1.0,1598.0,4.0,3.0,1.32,10.0,128.0,10.07,6.0,12.0,1.0,22.0,27.0,33.0,2.0
66.0,1.0,1598.0,4.0,3.0,1.13,10.0,137.0,10.77,6.0,12.0,1.0,25.0,27.0,33.0,2.0
66.0,1.0,1598.0,4.0,3.0,1.13,10.0,137.0,10.77,6.0,12.0,1.0,25.0,27.0,33.0,2.0
66.0,1.0,1598.0,4.0,3.0,1.13,10.0,137.0,10.77,6.0,12.0,1.0,25.0,27.0,33.0,2.0
66.0,1.0,1598.0,4.0,3.0,1.13,10.0,137.0,10.77,6.0,12.0,1.0,25.0,27.0,33.0,2.0
66.0,1.0,1598.0,4.0,3.0,1.13,10.0,137.0,10.77,6.0,12.0,1.0,25.0,27.0,33.0,2.0
66.0,1.0,1598.0,4.0,3.0,1.13,10.0,137.0,10.77,6.0,12.0,1.0,25.0,27.0,33.0,2.0
66.0,1.0,1598.0,4.0,3.0,1.13,10.0,137.0,10.77,6.0,12.0,1.0,25.0,27.0,33.0,2.0
66.0,1.0,1598.0,4.0,3.0,1.13,10.0,137.0,10.77,6.0,12.0,1.0,25.0,27.0,33.0,2.0
66.0,1.0,1598.0,4.0,3.0,1.13,10.0,131.0,10.3,6.0,12.0,1.0,19.0,27.0,33.0,2.0
74.0,1.0,1598.0,4.0,3.0,1.32,11.0,150.0,11.8,6.0,12.0,2.0,21.0,27.0,33.0,4.0
74.0,1.0,1598.0,4.0,3.0,1.32,11.0,150.0,11.8,6.0,12.0,2.0,21.0,27.0,33.0,4.0
74.0,1.0,1598.0,4.0,3.0,1.32,11.0,150.0,11.8,6.0,12.0,2.0,21.0,27.0,33.0,4.0
74.0,1.0,1598.0,4.0,3.0,1.32,11.0,150.0,11.8,6.0,12.0,2.0,21.0,27.0,33.0,4.0
74.0,1.0,1598.0,4.0,3.0,1.32,11.0,150.0,11.8,6.0,12.0,2.0,21.0,27.0,33.0,4.0
74.0,1.0,1598.0,4.0,3.0,1.32,11.0,150.0,11.8,6.0,12.0,2.0,21.0,27.0,33.0,4.0
74.0,1.0,1598.0,4.0,3.0,1.32,11.0,150.0,11.8,6.0,12.0,2.0,21.0,27.0,33.0,4.0
74.0,1.0,1598.0,4.0,3.0,1.32,11.0,150.0,11.8,6.0,12.0,2.0,21.0,27.0,33.0,4.0
74.0,1.0,1598.0,4.0,3.0,1.32,11.0,150.0,11.8,6.0,12.0,2.0,21.0,27.0,33.0,4.0
74.0,1.0,1598.0,4.0,3.0,1.32,11.0,150.0,11.8,6.0,12.0,2.0,21.0,27.0,33.0,4.0
74.0,1.0,1598.0,4.0,3.0,1.32,11.0,150.0,11.8,6.0,12.0,2.0,21.0,27.0,33.0,4.0
74.0,1.0,1598.0,4.0,3.0,1.32,11.0,150.0,11.8,6.0,12.0,2.0,21.0,27.0,33.0,4.0
75.0,1.0,1598.0,4.0,3.0,0.994,11.0,150.0,11.8,6.0,9.0,1.0,19.0,27.0,33.0,2.0
75.0,1.0,1598.0,4.0,3.0,0.994,11.0,150.0,11.8,6.0,9.0,1.0,19.0,27.0,33.0,2.0
75.0,1.0,1598.0,4.0,3.0,0.994,11.0,150.0,11.8,6.0,9.0,1.0,19.0,27.0,33.0,2.0
75.0,1.0,1598.0,4.0,3.0,0.994,11.0,150.0,11.8,6.0,9.0,1.0,19.0,27.0,33.0,2.0
78.0,1.0,1598.0,4.0,3.0,1.32,11.0,148.0,11.64,6.0,12.0,2.0,21.0,27.0,33.0,4.0
78.0,1.0,1598.0,4.0,3.0,1.32,10.0,145.0,11.4,6.0,12.0,2.0,21.0,27.0,33.0,4.0
78.0,1.0,1598.0,4.0,3.0,1.32,10.0,145.0,11.4,6.0,12.0,2.0,21.0,27.0,33.0,4.0
79.0,1.0,1598.0,4.0,3.0,1.13,10.0,148.0,11.64,6.0,12.0,2.0,21.0,27.0,33.0,4.0
79.0,1.0,1598.0,4.0,3.0,1.13,10.0,148.0,11.64,6.0,12.0,2.0,20.0,27.0,33.0,4.0
79.0,1.0,1598.0,4.0,3.0,1.13,10.0,148.0,11.64,6.0,12.0,2.0,20.0,27.0,33.0,4.0
79.0,1.0,1598.0,4.0,3.0,1.13,10.0,148.0,11.64,6.0,12.0,2.0,20.0,27.0,33.0,4.0
79.0,1.0,1598.0,4.0,3.0,1.13,10.0,148.0,11.64,6.0,12.0,2.0,20.0,27.0,33.0,4.0
79.0,1.0,1598.0,4.0,3.0,1.13,10.0,148.0,11.64,6.0,12.0,2.0,21.0,27.0,33.0,4.0
81.0,1.0,1598.0,4.0,3.0,1.72,9.0,134.0,10.54,6.0,12.0,2.0,21.0,27.0,33.0,4.0
81.0,1.0,1598.0,4.0,3.0,1.32,11.0,150.0,11.8,6.0,11.0,2.0,21.0,29.0,33.0,4.0
81.0,1.0,1598.0,4.0,3.0,1.32,11.0,150.0,11.8,6.0,11.0,2.0,21.0,29.0,33.0,4.0
81.0,1.0,1598.0,4.0,3.0,1.32,11.0,150.0,11.8,6.0,11.0,2.0,21.0,29.0,33.0,4.0
81.0,1.0,1598.0,4.0,3.0,1.32,11.0,150.0,11.8,6.0,11.0,2.0,21.0,29.0,33.0,4.0
81.0,1.0,1598.0,4.0,3.0,1.32,11.0,150.0,11.8,6.0,11.0,2.0,21.0,29.0,33.0,4.0
81.0,1.0,1598.0,4.0,3.0,1.32,11.0,150.0,11.8,6.0,11.0,2.0,21.0,29.0,33.0,4.0
81.0,1.0,1598.0,4.0,3.0,1.32,11.0,150.0,11.8,6.0,11.0,2.0,21.0,29.0,33.0,4.0
88.0,1.0,1598.0,4.0,3.0,0.923,10.0,144.0,11.32,6.0,12.0,2.0,21.0,28.0,33.0,4.0
88.0,1.0,1598.0,4.0,3.0,0.923,10.0,144.0,11.32,6.0,12.0,2.0,21.0,28.0,33.0,4.0
88.0,1.0,1598.0,4.0,3.0,0.923,10.0,144.0,11.32,6.0,12.0,2.0,21.0,28.0,33.0,4.0
85.0,1.0,1600.0,4.0,3.0,1.98,10.0,143.0,11.23,6.0,12.0,2.0,21.0,27.0,33.0,4.0
85.0,1.0,1600.0,4.0,3.0,1.98,10.0,143.0,11.23,6.0,12.0,2.0,21.0,27.0,33.0,4.0
85.0,1.0,1600.0,4.0,3.0,1.98,10.0,143.0,11.23,6.0,12.0,2.0,21.0,27.0,33.0,4.0
85.0,1.0,1600.0,4.0,3.0,1.98,10.0,143.0,11.23,6.0,12.0,2.0,21.0,27.0,33.0,4.0
66.0,2.0,1665.0,4.0,3.0,1.35,22.0,190.0,14.34,6.0,9.0,1.0,21.0,27.0,33.0,2.0
44.0,2.0,1686.0,4.0,3.0,1.89,22.0,112.0,8.35,6.0,12.0,1.0,21.0,0.0,0.0,2.0
55.0,2.0,1686.0,4.0,3.0,1.89,18.0,165.0,12.3,6.0,12.0,2.0,21.0,27.0,33.0,4.0
55.0,2.0,1686.0,4.0,3.0,1.89,18.0,165.0,12.3,6.0,12.0,2.0,21.0,27.0,33.0,4.0
55.0,2.0,1686.0,4.0,3.0,1.89,18.0,165.0,12.3,6.0,12.0,2.0,21.0,27.0,33.0,4.0
55.0,2.0,1686.0,4.0,3.0,1.89,18.0,165.0,12.3,6.0,12.0,2.0,21.0,27.0,33.0,4.0
55.0,2.0,1686.0,4.0,3.0,1.89,18.0,165.0,12.3,6.0,12.0,2.0,21.0,27.0,33.0,4.0
44.0,2.0,1689.0,4.0,3.0,1.5,19.0,160.0,11.9,6.0,10.0,2.0,20.0,27.0,33.0,4.0
66.0,2.0,1689.0,4.0,3.0,1.5,19.0,180.0,13.39,6.0,10.0,2.0,20.0,27.0,33.0,4.0
66.0,2.0,1689.0,4.0,3.0,1.5,19.0,180.0,13.39,6.0,10.0,2.0,20.0,27.0,33.0,4.0
66.0,2.0,1689.0,4.0,3.0,1.5,19.0,180.0,13.39,6.0,10.0,2.0,20.0,27.0,33.0,4.0
51.0,2.0,1698.0,4.0,3.0,0.959,20.0,134.0,9.92,6.0,12.0,1.0,21.0,27.0,33.0,2.0
44.0,2.0,1716.0,4.0,3.0,1.87,20.0,115.0,8.42,6.0,12.0,1.0,21.0,0.0,0.0,2.0
85.0,1.0,1731.0,4.0,3.0,0.964,11.0,165.0,11.98,6.0,12.0,2.0,21.0,27.0,33.0,4.0
85.0,1.0,1731.0,4.0,3.0,0.964,11.0,165.0,11.98,6.0,12.0,2.0,21.0,27.0,33.0,4.0
85.0,1.0,1731.0,4.0,3.0,0.964,11.0,165.0,11.98,6.0,12.0,2.0,21.0,27.0,33.0,4.0
85.0,1.0,1731.0,4.0,3.0,0.964,11.0,165.0,11.98,6.0,12.0,2.0,21.0,27.0,33.0,4.0
83.0,1.0,1747.0,4.0,3.0,1.9,10.0,154.0,11.08,6.0,12.0,2.0,21.0,27.0,33.0,4.0
83.0,1.0,1747.0,4.0,3.0,1.9,10.0,154.0,11.08,6.0,12.0,2.0,21.0,27.0,33.0,4.0
83.0,1.0,1747.0,4.0,3.0,1.9,10.0,154.0,11.08,6.0,12.0,2.0,21.0,27.0,33.0,4.0
96.0,1.0,1747.0,4.0,3.0,1.9,10.0,164.0,11.8,6.0,12.0,2.0,21.0,29.0,33.0,4.0
96.0,1.0,1747.0,4.0,3.0,1.9,10.0,164.0,11.8,6.0,12.0,2.0,21.0,29.0,33.0,4.0
96.0,1.0,1747.0,4.0,3.0,1.9,10.0,164.0,11.8,6.0,12.0,2.0,21.0,28.0,33.0,4.0
96.0,1.0,1747.0,4.0,3.0,1.9,10.0,164.0,11.8,6.0,12.0,2.0,21.0,28.0,33.0,4.0
96.0,1.0,1747.0,4.0,3.0,1.9,10.0,164.0,11.8,6.0,12.0,2.0,21.0,28.0,33.0,4.0
106.0,1.0,1747.0,4.0,3.0,1.9,10.0,169.0,12.16,6.0,12.0,2.0,21.0,28.0,33.0,4.0
106.0,1.0,1747.0,4.0,3.0,1.9,10.0,169.0,12.16,6.0,12.0,2.0,21.0,28.0,33.0,4.0
106.0,1.0,1747.0,4.0,3.0,1.9,10.0,169.0,12.16,6.0,12.0,2.0,21.0,28.0,33.0,4.0
106.0,1.0,1747.0,4.0,3.0,1.9,10.0,169.0,12.16,6.0,12.0,2.0,21.0,28.0,33.0,4.0
106.0,1.0,1747.0,4.0,3.0,1.9,10.0,169.0,12.16,6.0,12.0,2.0,21.0,28.0,33.0,4.0
85.0,1.0,1749.0,4.0,3.0,0.984,11.0,163.0,11.71,6.0,12.0,2.0,21.0,27.0,33.0,4.0
55.0,2.0,1753.0,4.0,3.0,0.994,19.0,175.0,12.54,6.0,13.0,1.0,21.0,27.0,33.0,2.0
66.0,2.0,1753.0,4.0,3.0,0.994,22.0,180.0,12.9,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,2.0,1753.0,4.0,3.0,0.994,22.0,177.0,12.69,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,2.0,1753.0,4.0,3.0,0.994,19.0,200.0,14.34,6.0,13.0,1.0,21.0,27.0,33.0,2.0
66.0,1.0,1762.0,4.0,3.0,981.0,10.0,147.0,10.48,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,1.0,1762.0,4.0,3.0,981.0,10.0,147.0,10.48,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,1.0,1762.0,4.0,3.0,981.0,10.0,147.0,10.48,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,1.0,1762.0,4.0,3.0,981.0,10.0,147.0,10.48,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,1.0,1762.0,4.0,3.0,981.0,10.0,147.0,10.48,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,1.0,1762.0,4.0,3.0,981.0,10.0,147.0,10.48,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,1.0,1762.0,4.0,3.0,981.0,10.0,147.0,10.48,6.0,12.0,1.0,21.0,27.0,33.0,2.0
66.0,1.0,1762.0,4.0,3.0,981.0,10.0,147.0,10.48,6.0,12.0,1.0,21.0,27.0,33.0,2.0
74.0,1.0,1762.0,4.0,3.0,981.0,9.0,153.0,10.91,6.0,12.0,1.0,21.0,27.0,33.0,2.0
74.0,1.0,1762.0,4.0,3.0,981.0,9.0,153.0,10.91,6.0,12.0,1.0,21.0,27.0,33.0,2.0
74.0,1.0,1762.0,4.0,3.0,981.0,9.0,153.0,10.91,6.0,12.0,1.0,21.0,27.0,33.0,2.0
74.0,1.0,1762.0,4.0,3.0,981.0,9.0,153.0,10.91,6.0,12.0,1.0,21.0,27.0,33.0,2.0
74.0,1.0,1762.0,4.0,3.0,981.0,9.0,153.0,10.91,6.0,12.0,1.0,21.0,27.0,33.0,2.0
74.0,1.0,1762.0,4.0,3.0,981.0,9.0,153.0,10.91,6.0,12.0,1.0,21.0,27.0,33.0,2.0
81.0,1.0,1762.0,4.0,3.0,981.0,10.0,155.0,11.05,6.0,12.0,2.0,21.0,27.0,33.0,4.0
81.0,1.0,1762.0,4.0,3.0,981.0,10.0,155.0,11.05,6.0,12.0,2.0,21.0,27.0,33.0,4.0
81.0,1.0,1762.0,4.0,3.0,981.0,10.0,155.0,11.05,6.0,12.0,2.0,21.0,27.0,33.0,4.0
